"mes_id","geo_id","cat_id","cat_name","cat_lbl","lvl_name","lvl_id","smooth"
60,1,1,"State",NA,NA,NA,0
61,1,1,"State",NA,NA,NA,0
62,1,1,"State",NA,NA,NA,0
63,1,1,"State",NA,NA,NA,0
64,1,1,"State",NA,NA,NA,0
65,1,1,"State",NA,NA,NA,0
66,1,1,"State",NA,NA,NA,0
67,1,1,"State",NA,NA,NA,0
68,1,1,"State",NA,NA,NA,0
69,1,1,"State",NA,NA,NA,0
70,1,1,"State",NA,NA,NA,0
71,1,1,"State",NA,NA,NA,0
72,1,1,"State",NA,NA,NA,0
73,1,1,"State",NA,NA,NA,0
74,1,1,"State",NA,NA,NA,0
75,1,1,"State",NA,NA,NA,0
76,1,1,"State",NA,NA,NA,0
77,1,1,"State",NA,NA,NA,0
78,1,1,"State",NA,NA,NA,0
79,1,1,"State",NA,NA,NA,0
80,1,1,"State",NA,NA,NA,0
81,1,1,"State",NA,NA,NA,0
82,1,1,"State",NA,NA,NA,0
83,2,2,"State x County",NA,NA,NA,0
84,2,2,"State x County",NA,NA,NA,0
85,2,2,"State x County",NA,NA,NA,0
86,2,2,"State x County",NA,NA,NA,0
87,2,2,"State x County",NA,NA,NA,0
89,1,1,"State",NA,NA,NA,0
89,2,2,"State x County",NA,NA,NA,0
90,1,1,"State",NA,NA,NA,0
90,2,2,"State x County",NA,NA,NA,0
93,1,1,"State",NA,NA,NA,0
93,2,2,"State x County",NA,NA,NA,0
94,1,1,"State",NA,NA,NA,0
94,2,2,"State x County",NA,NA,NA,0
95,1,1,"State",NA,NA,NA,0
95,2,2,"State x County",NA,NA,NA,0
96,1,1,"State",NA,NA,NA,0
96,2,2,"State x County",NA,NA,NA,0
97,1,1,"State",NA,NA,NA,0
97,2,2,"State x County",NA,NA,NA,0
98,1,1,"State",NA,NA,NA,0
98,2,2,"State x County",NA,NA,NA,0
99,1,1,"State",NA,NA,NA,0
99,2,2,"State x County",NA,NA,NA,0
101,1,1,"State",NA,NA,NA,0
101,2,2,"State x County",NA,NA,NA,1
103,1,1,"State",NA,NA,NA,0
103,2,2,"State x County",NA,NA,NA,1
104,1,1,"State",NA,NA,NA,0
104,2,2,"State x County",NA,NA,NA,0
106,1,1,"State",NA,NA,NA,0
106,2,2,"State x County",NA,NA,NA,1
108,1,1,"State",NA,NA,NA,0
108,2,2,"State x County",NA,NA,NA,1
117,1,1,"State",NA,NA,NA,0
118,1,1,"State",NA,NA,NA,0
119,1,1,"State",NA,NA,NA,0
120,1,1,"State",NA,NA,NA,0
121,1,1,"State",NA,NA,NA,0
122,1,1,"State",NA,NA,NA,0
129,1,1,"State",NA,NA,NA,0
221,1,1,"State",NA,NA,NA,0
221,2,2,"State x County",NA,NA,NA,1
222,1,1,"State",NA,NA,NA,0
222,2,2,"State x County",NA,NA,NA,1
223,1,1,"State",NA,NA,NA,0
223,2,2,"State x County",NA,NA,NA,1
224,1,1,"State",NA,NA,NA,0
224,2,2,"State x County",NA,NA,NA,1
225,1,1,"State",NA,NA,NA,0
225,2,2,"State x County",NA,NA,NA,1
226,1,1,"State",NA,NA,NA,0
226,2,2,"State x County",NA,NA,NA,1
229,1,1,"State",NA,NA,NA,0
229,2,2,"State x County",NA,NA,NA,0
230,1,1,"State",NA,NA,NA,0
230,2,2,"State x County",NA,NA,NA,0
231,1,1,"State",NA,NA,NA,0
231,2,2,"State x County",NA,NA,NA,0
232,1,1,"State",NA,NA,NA,0
232,2,2,"State x County",NA,NA,NA,0
233,1,1,"State",NA,NA,NA,0
233,2,2,"State x County",NA,NA,NA,0
234,1,1,"State",NA,NA,NA,0
234,2,2,"State x County",NA,NA,NA,0
237,1,1,"State",NA,NA,NA,0
237,2,2,"State x County",NA,NA,NA,0
238,1,1,"State",NA,NA,NA,0
238,2,2,"State x County",NA,NA,NA,1
239,1,1,"State",NA,NA,NA,0
239,2,2,"State x County",NA,NA,NA,0
240,1,1,"State",NA,NA,NA,0
240,2,2,"State x County",NA,NA,NA,1
241,1,1,"State",NA,NA,NA,0
241,2,2,"State x County",NA,NA,NA,0
242,1,1,"State",NA,NA,NA,0
242,2,2,"State x County",NA,NA,NA,1
243,1,1,"State",NA,NA,NA,0
243,2,2,"State x County",NA,NA,NA,0
244,1,1,"State",NA,NA,NA,0
244,2,2,"State x County",NA,NA,NA,1
245,1,1,"State",NA,NA,NA,0
245,2,2,"State x County",NA,NA,NA,0
246,1,1,"State",NA,NA,NA,0
246,2,2,"State x County",NA,NA,NA,1
249,1,1,"State",NA,NA,NA,0
249,2,2,"State x County",NA,NA,NA,0
250,1,1,"State",NA,NA,NA,0
250,2,2,"State x County",NA,NA,NA,1
251,1,1,"State",NA,NA,NA,0
251,2,2,"State x County",NA,NA,NA,0
252,1,1,"State",NA,NA,NA,0
252,2,2,"State x County",NA,NA,NA,1
253,1,1,"State",NA,NA,NA,0
253,2,2,"State x County",NA,NA,NA,0
254,1,1,"State",NA,NA,NA,0
254,2,2,"State x County",NA,NA,NA,1
259,1,1,"State",NA,NA,NA,0
259,2,2,"State x County",NA,NA,NA,0
260,1,1,"State",NA,NA,NA,0
260,2,2,"State x County",NA,NA,NA,1
261,1,1,"State",NA,NA,NA,0
261,2,2,"State x County",NA,NA,NA,0
262,1,1,"State",NA,NA,NA,0
262,2,2,"State x County",NA,NA,NA,1
274,1,1,"State",NA,NA,NA,0
274,2,2,"State x County",NA,NA,NA,0
275,1,1,"State",NA,NA,NA,0
275,2,2,"State x County",NA,NA,NA,1
276,1,1,"State",NA,NA,NA,0
276,2,2,"State x County",NA,NA,NA,0
277,1,1,"State",NA,NA,NA,0
277,2,2,"State x County",NA,NA,NA,1
278,1,1,"State",NA,NA,NA,0
278,2,2,"State x County",NA,NA,NA,0
279,1,1,"State",NA,NA,NA,0
279,2,2,"State x County",NA,NA,NA,1
280,1,1,"State",NA,NA,NA,0
280,2,2,"State x County",NA,NA,NA,0
281,1,1,"State",NA,NA,NA,0
281,2,2,"State x County",NA,NA,NA,1
284,1,1,"State",NA,NA,NA,0
284,2,2,"State x County",NA,NA,NA,0
285,1,1,"State",NA,NA,NA,0
285,2,2,"State x County",NA,NA,NA,1
286,1,1,"State",NA,NA,NA,0
287,1,1,"State",NA,NA,NA,0
290,1,1,"State",NA,NA,NA,0
290,2,2,"State x County",NA,NA,NA,0
291,1,1,"State",NA,NA,NA,0
291,2,2,"State x County",NA,NA,NA,1
292,2,2,"State x County",NA,NA,NA,0
293,2,2,"State x County",NA,NA,NA,0
294,2,2,"State x County",NA,NA,NA,0
295,2,2,"State x County",NA,NA,NA,0
296,2,2,"State x County",NA,NA,NA,0
324,1,1,"State",NA,NA,NA,0
324,2,2,"State x County",NA,NA,NA,0
324,7,137,"State x Census Tract",NA,NA,NA,0
324,10,2220,"State x 5k",NA,NA,NA,0
324,12,2221,"State x 20k",NA,NA,NA,0
326,1,1,"State",NA,NA,NA,0
326,2,2,"State x County",NA,NA,NA,0
327,1,1,"State",NA,NA,NA,0
327,2,2,"State x County",NA,NA,NA,0
328,1,1,"State",NA,NA,NA,0
328,2,2,"State x County",NA,NA,NA,0
329,1,1,"State",NA,NA,NA,0
329,2,2,"State x County",NA,NA,NA,0
330,1,1,"State",NA,NA,NA,0
330,2,2,"State x County",NA,NA,NA,0
331,2,2,"State x County",NA,NA,NA,0
331,7,137,"State x Census Tract",NA,NA,NA,0
331,10,2220,"State x 5k",NA,NA,NA,0
331,12,2221,"State x 20k",NA,NA,NA,0
332,2,2,"State x County",NA,NA,NA,0
332,7,137,"State x Census Tract",NA,NA,NA,0
332,10,2220,"State x 5k",NA,NA,NA,0
332,12,2221,"State x 20k",NA,NA,NA,0
333,1,1,"State",NA,NA,NA,0
334,1,1,"State",NA,NA,NA,0
335,1,1,"State",NA,NA,NA,0
336,1,1,"State",NA,NA,NA,0
337,1,1,"State",NA,NA,NA,0
338,1,1,"State",NA,NA,NA,0
339,1,1,"State",NA,NA,NA,0
344,1,1,"State",NA,NA,NA,0
344,2,2,"State x County",NA,NA,NA,0
344,7,137,"State x Census Tract",NA,NA,NA,0
345,1,1,"State",NA,NA,NA,0
345,2,2,"State x County",NA,NA,NA,0
345,7,137,"State x Census Tract",NA,NA,NA,0
356,1,1,"State",NA,NA,NA,0
356,2,2,"State x County",NA,NA,NA,0
356,7,137,"State x Census Tract",NA,NA,NA,0
357,2,2,"State x County",NA,NA,NA,0
358,2,2,"State x County",NA,NA,NA,0
360,2,2,"State x County",NA,NA,NA,0
363,2,2,"State x County",NA,NA,NA,0
364,2,2,"State x County",NA,NA,NA,0
364,7,137,"State x Census Tract",NA,NA,NA,0
364,10,2220,"State x 5k",NA,NA,NA,0
364,12,2221,"State x 20k",NA,NA,NA,0
367,2,2,"State x County",NA,NA,NA,0
367,7,137,"State x Census Tract",NA,NA,NA,0
368,2,2,"State x County",NA,NA,NA,0
368,7,137,"State x Census Tract",NA,NA,NA,0
369,2,2,"State x County",NA,NA,NA,0
369,7,137,"State x Census Tract",NA,NA,NA,0
370,1,1,"State",NA,NA,NA,0
373,1,1,"State",NA,NA,NA,0
374,1,1,"State",NA,NA,NA,0
375,1,1,"State",NA,NA,NA,0
376,1,1,"State",NA,NA,NA,0
377,1,1,"State",NA,NA,NA,0
378,1,1,"State",NA,NA,NA,0
379,1,1,"State",NA,NA,NA,0
380,1,1,"State",NA,NA,NA,0
381,1,1,"State",NA,NA,NA,0
382,1,1,"State",NA,NA,NA,0
383,1,1,"State",NA,NA,NA,0
384,1,1,"State",NA,NA,NA,0
385,1,1,"State",NA,NA,NA,0
385,2,2,"State x County",NA,NA,NA,0
386,1,1,"State",NA,NA,NA,0
387,1,1,"State",NA,NA,NA,0
387,2,2,"State x County",NA,NA,NA,1
388,1,1,"State",NA,NA,NA,0
389,1,1,"State",NA,NA,NA,0
389,2,2,"State x County",NA,NA,NA,0
390,1,1,"State",NA,NA,NA,0
391,1,1,"State",NA,NA,NA,0
391,2,2,"State x County",NA,NA,NA,1
392,1,1,"State",NA,NA,NA,0
393,1,1,"State",NA,NA,NA,0
393,2,2,"State x County",NA,NA,NA,0
394,1,1,"State",NA,NA,NA,0
395,1,1,"State",NA,NA,NA,0
395,2,2,"State x County",NA,NA,NA,1
413,1,1,"State",NA,NA,NA,0
413,2,2,"State x County",NA,NA,NA,0
414,1,1,"State",NA,NA,NA,0
414,2,2,"State x County",NA,NA,NA,0
415,1,1,"State",NA,NA,NA,0
415,2,2,"State x County",NA,NA,NA,0
416,1,1,"State",NA,NA,NA,0
416,2,2,"State x County",NA,NA,NA,0
418,1,1,"State",NA,NA,NA,0
420,1,1,"State",NA,NA,NA,0
422,1,1,"State",NA,NA,NA,0
427,1,1,"State",NA,NA,NA,0
427,2,2,"State x County",NA,NA,NA,0
427,7,137,"State x Census Tract",NA,NA,NA,0
428,1,1,"State",NA,NA,NA,0
428,2,2,"State x County",NA,NA,NA,0
428,7,137,"State x Census Tract",NA,NA,NA,0
431,1,1,"State",NA,NA,NA,0
432,1,1,"State",NA,NA,NA,0
433,1,1,"State",NA,NA,NA,0
434,1,1,"State",NA,NA,NA,0
434,2,2,"State x County",NA,NA,NA,0
436,1,1,"State",NA,NA,NA,0
436,2,2,"State x County",NA,NA,NA,1
437,1,1,"State",NA,NA,NA,0
437,2,2,"State x County",NA,NA,NA,1
438,1,1,"State",NA,NA,NA,0
439,1,1,"State",NA,NA,NA,0
440,1,1,"State",NA,NA,NA,0
481,1,1,"State",NA,NA,NA,0
482,1,1,"State",NA,NA,NA,0
482,2,2,"State x County",NA,NA,NA,0
483,1,1,"State",NA,NA,NA,0
484,1,1,"State",NA,NA,NA,0
484,2,2,"State x County",NA,NA,NA,1
485,1,1,"State",NA,NA,NA,0
486,1,1,"State",NA,NA,NA,0
486,2,2,"State x County",NA,NA,NA,0
487,1,1,"State",NA,NA,NA,0
488,1,1,"State",NA,NA,NA,0
488,2,2,"State x County",NA,NA,NA,1
489,1,1,"State",NA,NA,NA,0
490,1,1,"State",NA,NA,NA,0
490,2,2,"State x County",NA,NA,NA,0
491,1,1,"State",NA,NA,NA,0
492,1,1,"State",NA,NA,NA,0
492,2,2,"State x County",NA,NA,NA,1
493,1,1,"State",NA,NA,NA,0
494,1,1,"State",NA,NA,NA,0
494,2,2,"State x County",NA,NA,NA,0
495,1,1,"State",NA,NA,NA,0
496,1,1,"State",NA,NA,NA,0
496,2,2,"State x County",NA,NA,NA,1
505,1,1,"State",NA,NA,NA,0
506,1,1,"State",NA,NA,NA,0
507,1,1,"State",NA,NA,NA,0
508,1,1,"State",NA,NA,NA,0
509,1,1,"State",NA,NA,NA,0
510,1,1,"State",NA,NA,NA,0
511,1,1,"State",NA,NA,NA,0
512,1,1,"State",NA,NA,NA,0
513,1,1,"State",NA,NA,NA,0
514,1,1,"State",NA,NA,NA,0
515,1,1,"State",NA,NA,NA,0
516,1,1,"State",NA,NA,NA,0
517,1,1,"State",NA,NA,NA,0
518,1,1,"State",NA,NA,NA,0
519,1,1,"State",NA,NA,NA,0
520,1,1,"State",NA,NA,NA,0
521,1,1,"State",NA,NA,NA,0
523,1,1,"State",NA,NA,NA,0
525,1,1,"State",NA,NA,NA,0
526,1,1,"State",NA,NA,NA,0
527,1,1,"State",NA,NA,NA,0
528,1,1,"State",NA,NA,NA,0
529,1,1,"State",NA,NA,NA,0
530,1,1,"State",NA,NA,NA,0
531,1,1,"State",NA,NA,NA,0
532,1,1,"State",NA,NA,NA,0
538,1,1,"State",NA,NA,NA,0
538,2,2,"State x County",NA,NA,NA,0
539,1,1,"State",NA,NA,NA,0
539,2,2,"State x County",NA,NA,NA,0
540,1,1,"State",NA,NA,NA,0
541,1,1,"State",NA,NA,NA,0
545,1,1,"State",NA,NA,NA,0
545,2,2,"State x County",NA,NA,NA,0
546,1,1,"State",NA,NA,NA,0
546,2,2,"State x County",NA,NA,NA,0
547,1,1,"State",NA,NA,NA,0
547,2,2,"State x County",NA,NA,NA,0
548,1,1,"State",NA,NA,NA,0
548,2,2,"State x County",NA,NA,NA,0
549,1,1,"State",NA,NA,NA,0
549,2,2,"State x County",NA,NA,NA,0
550,1,1,"State",NA,NA,NA,0
550,2,2,"State x County",NA,NA,NA,1
551,1,1,"State",NA,NA,NA,0
551,2,2,"State x County",NA,NA,NA,1
552,1,1,"State",NA,NA,NA,0
552,2,2,"State x County",NA,NA,NA,0
553,1,1,"State",NA,NA,NA,0
553,2,2,"State x County",NA,NA,NA,1
554,1,1,"State",NA,NA,NA,0
554,2,2,"State x County",NA,NA,NA,1
555,1,1,"State",NA,NA,NA,0
555,2,2,"State x County",NA,NA,NA,0
556,1,1,"State",NA,NA,NA,0
556,2,2,"State x County",NA,NA,NA,0
557,1,1,"State",NA,NA,NA,0
557,2,2,"State x County",NA,NA,NA,0
558,1,1,"State",NA,NA,NA,0
558,2,2,"State x County",NA,NA,NA,0
559,1,1,"State",NA,NA,NA,0
559,2,2,"State x County",NA,NA,NA,0
560,1,1,"State",NA,NA,NA,0
561,1,1,"State",NA,NA,NA,0
562,1,1,"State",NA,NA,NA,0
563,1,1,"State",NA,NA,NA,0
564,1,1,"State",NA,NA,NA,0
570,2,2,"State x County",NA,NA,NA,0
571,2,2,"State x County",NA,NA,NA,0
573,1,1,"State",NA,NA,NA,0
574,1,1,"State",NA,NA,NA,0
575,1,1,"State",NA,NA,NA,0
577,2,2,"State x County",NA,NA,NA,0
581,2,2,"State x County",NA,NA,NA,0
582,2,2,"State x County",NA,NA,NA,0
583,2,2,"State x County",NA,NA,NA,0
584,2,2,"State x County",NA,NA,NA,0
585,1,1,"State",NA,NA,NA,0
586,1,1,"State",NA,NA,NA,0
587,1,1,"State",NA,NA,NA,0
588,1,1,"State",NA,NA,NA,0
589,1,1,"State",NA,NA,NA,0
590,1,1,"State",NA,NA,NA,0
591,1,1,"State",NA,NA,NA,0
593,2,2,"State x County",NA,NA,NA,0
593,7,137,"State x Census Tract",NA,NA,NA,0
593,10,2220,"State x 5k",NA,NA,NA,0
593,12,2221,"State x 20k",NA,NA,NA,0
594,2,2,"State x County",NA,NA,NA,0
594,7,137,"State x Census Tract",NA,NA,NA,0
594,10,2220,"State x 5k",NA,NA,NA,0
594,12,2221,"State x 20k",NA,NA,NA,0
595,2,2,"State x County",NA,NA,NA,0
595,7,137,"State x Census Tract",NA,NA,NA,0
595,10,2220,"State x 5k",NA,NA,NA,0
595,12,2221,"State x 20k",NA,NA,NA,0
596,2,2,"State x County",NA,NA,NA,0
596,7,137,"State x Census Tract",NA,NA,NA,0
596,10,2220,"State x 5k",NA,NA,NA,0
596,12,2221,"State x 20k",NA,NA,NA,0
597,2,2,"State x County",NA,NA,NA,0
597,7,137,"State x Census Tract",NA,NA,NA,0
597,10,2220,"State x 5k",NA,NA,NA,0
597,12,2221,"State x 20k",NA,NA,NA,0
598,2,2,"State x County",NA,NA,NA,0
598,7,137,"State x Census Tract",NA,NA,NA,0
598,10,2220,"State x 5k",NA,NA,NA,0
598,12,2221,"State x 20k",NA,NA,NA,0
599,2,2,"State x County",NA,NA,NA,0
599,7,137,"State x Census Tract",NA,NA,NA,0
599,10,2220,"State x 5k",NA,NA,NA,0
599,12,2221,"State x 20k",NA,NA,NA,0
600,2,2,"State x County",NA,NA,NA,0
600,7,137,"State x Census Tract",NA,NA,NA,0
600,10,2220,"State x 5k",NA,NA,NA,0
600,12,2221,"State x 20k",NA,NA,NA,0
601,2,2,"State x County",NA,NA,NA,0
601,7,137,"State x Census Tract",NA,NA,NA,0
601,10,2220,"State x 5k",NA,NA,NA,0
601,12,2221,"State x 20k",NA,NA,NA,0
604,2,2,"State x County",NA,NA,NA,0
604,7,137,"State x Census Tract",NA,NA,NA,0
605,2,2,"State x County",NA,NA,NA,0
605,7,137,"State x Census Tract",NA,NA,NA,0
606,2,2,"State x County",NA,NA,NA,0
606,7,137,"State x Census Tract",NA,NA,NA,0
607,2,2,"State x County",NA,NA,NA,0
607,7,137,"State x Census Tract",NA,NA,NA,0
608,2,2,"State x County",NA,NA,NA,0
608,7,137,"State x Census Tract",NA,NA,NA,0
613,2,2,"State x County",NA,NA,NA,0
613,7,137,"State x Census Tract",NA,NA,NA,0
614,2,2,"State x County",NA,NA,NA,0
614,7,137,"State x Census Tract",NA,NA,NA,0
615,2,2,"State x County",NA,NA,NA,0
615,7,137,"State x Census Tract",NA,NA,NA,0
616,2,2,"State x County",NA,NA,NA,0
616,7,137,"State x Census Tract",NA,NA,NA,0
617,2,2,"State x County",NA,NA,NA,0
617,7,137,"State x Census Tract",NA,NA,NA,0
618,2,2,"State x County",NA,NA,NA,0
618,7,137,"State x Census Tract",NA,NA,NA,0
619,2,2,"State x County",NA,NA,NA,0
619,7,137,"State x Census Tract",NA,NA,NA,0
620,2,2,"State x County",NA,NA,NA,0
620,7,137,"State x Census Tract",NA,NA,NA,0
621,2,2,"State x County",NA,NA,NA,0
621,7,137,"State x Census Tract",NA,NA,NA,0
638,2,2,"State x County",NA,NA,NA,0
638,7,137,"State x Census Tract",NA,NA,NA,0
639,2,2,"State x County",NA,NA,NA,0
639,7,137,"State x Census Tract",NA,NA,NA,0
640,2,2,"State x County",NA,NA,NA,0
640,7,137,"State x Census Tract",NA,NA,NA,0
641,2,2,"State x County",NA,NA,NA,0
641,7,137,"State x Census Tract",NA,NA,NA,0
642,2,2,"State x County",NA,NA,NA,0
642,7,137,"State x Census Tract",NA,NA,NA,0
643,2,2,"State x County",NA,NA,NA,0
643,7,137,"State x Census Tract",NA,NA,NA,0
644,2,2,"State x County",NA,NA,NA,0
644,7,137,"State x Census Tract",NA,NA,NA,0
645,10,2220,"State x 5k",NA,NA,NA,0
645,12,2221,"State x 20k",NA,NA,NA,0
647,1,1,"State",NA,NA,NA,0
647,2,2,"State x County",NA,NA,NA,0
648,1,1,"State",NA,NA,NA,0
648,2,2,"State x County",NA,NA,NA,1
649,1,1,"State",NA,NA,NA,0
649,2,2,"State x County",NA,NA,NA,1
650,1,1,"State",NA,NA,NA,0
650,2,2,"State x County",NA,NA,NA,0
651,1,1,"State",NA,NA,NA,0
651,2,2,"State x County",NA,NA,NA,1
652,1,1,"State",NA,NA,NA,0
652,2,2,"State x County",NA,NA,NA,1
653,1,1,"State",NA,NA,NA,0
653,2,2,"State x County",NA,NA,NA,0
654,1,1,"State",NA,NA,NA,0
654,2,2,"State x County",NA,NA,NA,0
655,1,1,"State",NA,NA,NA,0
655,2,2,"State x County",NA,NA,NA,0
656,1,1,"State",NA,NA,NA,0
656,2,2,"State x County",NA,NA,NA,1
657,1,1,"State",NA,NA,NA,0
657,2,2,"State x County",NA,NA,NA,1
658,1,1,"State",NA,NA,NA,0
658,2,2,"State x County",NA,NA,NA,1
672,8,154,"State x City/Census Tract",NA,NA,NA,0
674,8,154,"State x City/Census Tract",NA,NA,NA,0
676,8,154,"State x City/Census Tract",NA,NA,NA,0
678,8,154,"State x City/Census Tract",NA,NA,NA,0
680,8,154,"State x City/Census Tract",NA,NA,NA,0
682,8,154,"State x City/Census Tract",NA,NA,NA,0
684,8,154,"State x City/Census Tract",NA,NA,NA,0
686,8,154,"State x City/Census Tract",NA,NA,NA,0
688,8,154,"State x City/Census Tract",NA,NA,NA,0
690,8,154,"State x City/Census Tract",NA,NA,NA,0
692,8,154,"State x City/Census Tract",NA,NA,NA,0
694,8,154,"State x City/Census Tract",NA,NA,NA,0
696,8,154,"State x City/Census Tract",NA,NA,NA,0
698,1,1,"State",NA,NA,NA,0
698,2,2,"State x County",NA,NA,NA,0
698,7,137,"State x Census Tract",NA,NA,NA,0
699,1,1,"State",NA,NA,NA,0
699,2,2,"State x County",NA,NA,NA,0
699,7,137,"State x Census Tract",NA,NA,NA,0
700,1,1,"State",NA,NA,NA,0
700,2,2,"State x County",NA,NA,NA,0
700,7,137,"State x Census Tract",NA,NA,NA,0
701,1,1,"State",NA,NA,NA,0
701,2,2,"State x County",NA,NA,NA,0
701,7,137,"State x Census Tract",NA,NA,NA,0
702,1,1,"State",NA,NA,NA,0
702,2,2,"State x County",NA,NA,NA,0
702,7,137,"State x Census Tract",NA,NA,NA,0
703,1,1,"State",NA,NA,NA,0
703,2,2,"State x County",NA,NA,NA,0
703,7,137,"State x Census Tract",NA,NA,NA,0
704,1,1,"State",NA,NA,NA,0
704,2,2,"State x County",NA,NA,NA,0
705,1,1,"State",NA,NA,NA,0
705,2,2,"State x County",NA,NA,NA,1
706,1,1,"State",NA,NA,NA,0
706,2,2,"State x County",NA,NA,NA,1
707,2,2,"State x County",NA,NA,NA,0
708,2,2,"State x County",NA,NA,NA,0
709,2,2,"State x County",NA,NA,NA,0
710,2,2,"State x County",NA,NA,NA,0
711,1,1,"State",NA,NA,NA,0
711,2,2,"State x County",NA,NA,NA,0
711,7,137,"State x Census Tract",NA,NA,NA,0
712,1,1,"State",NA,NA,NA,0
712,2,2,"State x County",NA,NA,NA,0
712,7,137,"State x Census Tract",NA,NA,NA,0
713,1,1,"State",NA,NA,NA,0
713,2,2,"State x County",NA,NA,NA,0
713,7,137,"State x Census Tract",NA,NA,NA,0
714,1,1,"State",NA,NA,NA,0
714,2,2,"State x County",NA,NA,NA,0
714,7,137,"State x Census Tract",NA,NA,NA,0
715,1,1,"State",NA,NA,NA,0
715,2,2,"State x County",NA,NA,NA,0
715,7,137,"State x Census Tract",NA,NA,NA,0
716,1,1,"State",NA,NA,NA,0
716,2,2,"State x County",NA,NA,NA,0
716,7,137,"State x Census Tract",NA,NA,NA,0
717,1,1,"State",NA,NA,NA,0
717,2,2,"State x County",NA,NA,NA,0
717,7,137,"State x Census Tract",NA,NA,NA,0
718,2,2,"State x County",NA,NA,NA,0
719,2,2,"State x County",NA,NA,NA,0
720,2,2,"State x County",NA,NA,NA,0
720,7,137,"State x Census Tract",NA,NA,NA,0
721,1,1,"State",NA,NA,NA,0
721,2,2,"State x County",NA,NA,NA,0
722,1,1,"State",NA,NA,NA,0
722,2,2,"State x County",NA,NA,NA,0
723,1,1,"State",NA,NA,NA,0
723,2,2,"State x County",NA,NA,NA,0
724,1,1,"State",NA,NA,NA,0
724,2,2,"State x County",NA,NA,NA,0
725,1,1,"State",NA,NA,NA,0
725,2,2,"State x County",NA,NA,NA,0
726,1,1,"State",NA,NA,NA,0
726,2,2,"State x County",NA,NA,NA,0
727,1,1,"State",NA,NA,NA,0
727,2,2,"State x County",NA,NA,NA,0
728,1,1,"State",NA,NA,NA,0
728,2,2,"State x County",NA,NA,NA,1
733,2,2,"State x County",NA,NA,NA,0
735,2,2,"State x County",NA,NA,NA,0
742,2,2,"State x County",NA,NA,NA,0
743,2,2,"State x County",NA,NA,NA,0
744,2,2,"State x County",NA,NA,NA,0
745,2,2,"State x County",NA,NA,NA,0
746,2,2,"State x County",NA,NA,NA,0
747,2,2,"State x County",NA,NA,NA,0
748,2,2,"State x County",NA,NA,NA,0
751,1,1,"State",NA,NA,NA,0
752,1,1,"State",NA,NA,NA,0
753,1,1,"State",NA,NA,NA,0
753,2,2,"State x County",NA,NA,NA,0
754,1,1,"State",NA,NA,NA,0
754,2,2,"State x County",NA,NA,NA,1
769,2,2,"State x County",NA,NA,NA,0
776,2,2,"State x County",NA,NA,NA,0
783,2,2,"State x County",NA,NA,NA,0
790,2,2,"State x County",NA,NA,NA,0
797,2,2,"State x County",NA,NA,NA,0
802,2,2,"State x County",NA,NA,NA,0
807,2,2,"State x County",NA,NA,NA,0
812,2,2,"State x County",NA,NA,NA,0
817,2,2,"State x County",NA,NA,NA,0
822,2,2,"State x County",NA,NA,NA,0
839,1,1,"State",NA,NA,NA,0
839,2,2,"State x County",NA,NA,NA,0
840,1,1,"State",NA,NA,NA,0
840,2,2,"State x County",NA,NA,NA,0
841,1,1,"State",NA,NA,NA,0
841,2,2,"State x County",NA,NA,NA,0
842,2,2,"State x County",NA,NA,NA,0
843,2,2,"State x County",NA,NA,NA,0
852,2,2,"State x County",NA,NA,NA,0
853,2,2,"State x County",NA,NA,NA,0
854,2,2,"State x County",NA,NA,NA,0
855,2,2,"State x County",NA,NA,NA,0
864,2,2,"State x County",NA,NA,NA,0
865,2,2,"State x County",NA,NA,NA,0
866,2,2,"State x County",NA,NA,NA,0
867,2,2,"State x County",NA,NA,NA,0
868,2,2,"State x County",NA,NA,NA,0
869,2,2,"State x County",NA,NA,NA,0
870,2,2,"State x County",NA,NA,NA,0
871,2,2,"State x County",NA,NA,NA,0
873,1,1,"State",NA,NA,NA,0
874,7,137,"State x Census Tract",NA,NA,NA,0
876,2,2,"State x County",NA,NA,NA,0
876,7,137,"State x Census Tract",NA,NA,NA,0
877,2,2,"State x County",NA,NA,NA,0
877,7,137,"State x Census Tract",NA,NA,NA,0
878,2,2,"State x County",NA,NA,NA,0
878,7,137,"State x Census Tract",NA,NA,NA,0
879,2,2,"State x County",NA,NA,NA,0
879,7,137,"State x Census Tract",NA,NA,NA,0
880,2,2,"State x County",NA,NA,NA,0
880,7,137,"State x Census Tract",NA,NA,NA,0
881,2,2,"State x County",NA,NA,NA,0
881,7,137,"State x Census Tract",NA,NA,NA,0
882,2,2,"State x County",NA,NA,NA,0
882,7,137,"State x Census Tract",NA,NA,NA,0
883,2,2,"State x County",NA,NA,NA,0
883,7,137,"State x Census Tract",NA,NA,NA,0
884,2,2,"State x County",NA,NA,NA,0
884,7,137,"State x Census Tract",NA,NA,NA,0
885,2,2,"State x County",NA,NA,NA,0
885,7,137,"State x Census Tract",NA,NA,NA,0
886,2,2,"State x County",NA,NA,NA,0
886,7,137,"State x Census Tract",NA,NA,NA,0
887,2,2,"State x County",NA,NA,NA,0
887,7,137,"State x Census Tract",NA,NA,NA,0
888,2,2,"State x County",NA,NA,NA,0
888,7,137,"State x Census Tract",NA,NA,NA,0
889,2,2,"State x County",NA,NA,NA,0
